"Cluster","Cluster Enrichment Score","Category","Term","Count","List Total","Pop Hits","Pop Total","%","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"30","0.93","INTERPRO","SRCR-like_dom_sf","4","719","35","23408","0.54","9.13e-2","1.00e+0","3.72","1.00e+0","1.00e+0","2.17e-2","ENSDARG00000037805,ENSDARG00000027609,ENSDARG00000040528,ENSDARG00000076848"
"30","0.93","SMART","BACK","5","372","74","13267","0.67","1.53e-1","1.00e+0","2.41","1.00e+0","1.00e+0","5.65e-2","ENSDARG00000052426,ENSDARG00000037805,ENSDARG00000102472,ENSDARG00000040528,ENSDARG00000076848"
"30","0.93","INTERPRO","BACK","5","719","74","23408","0.67","1.92e-1","1.00e+0","2.20","1.00e+0","1.00e+0","7.72e-2","ENSDARG00000052426,ENSDARG00000037805,ENSDARG00000102472,ENSDARG00000040528,ENSDARG00000076848"
"30","0.93","SMART","SR","3","372","30","13267","0.40","2.04e-1","1.00e+0","3.57","1.00e+0","1.00e+0","5.08e-2","ENSDARG00000037805,ENSDARG00000040528,ENSDARG00000076848"
"30","0.93","INTERPRO","SKP1/BTB/POZ_sf","10","719","230","23408","1.34","2.75e-1","1.00e+0","1.42","1.00e+0","1.00e+0","1.73e-1","ENSDARG00000017108,ENSDARG00000079857,ENSDARG00000052426,ENSDARG00000076449,ENSDARG00000079468,ENSDARG00000053542,ENSDARG00000037805,ENSDARG00000102472,ENSDARG00000040528,ENSDARG00000076848"
"30","0.93","INTERPRO","BTB/POZ_dom","8","719","217","23408","1.07","4.99e-1","1.00e+0","1.20","1.00e+0","1.00e+0","3.53e-1","ENSDARG00000017108,ENSDARG00000052426,ENSDARG00000076449,ENSDARG00000079468,ENSDARG00000053542,ENSDARG00000037805,ENSDARG00000102472,ENSDARG00000040528"
"30","0.93","UP_SEQ_FEATURE","DOMAIN:BTB","7","656","212","21277","0.94","6.39e-1","1.00e+0","1.07","1.00e+0","1.00e+0","4.78e-1","ENSDARG00000017108,ENSDARG00000052426,ENSDARG00000076449,ENSDARG00000079468,ENSDARG00000053542,ENSDARG00000102472,ENSDARG00000040528"
"30","0.93","SMART","BTB","5","372","213","13267","0.67","8.51e-1","1.00e+0","0.84","1.00e+0","1.00e+0","7.17e-1","ENSDARG00000017108,ENSDARG00000052426,ENSDARG00000079468,ENSDARG00000053542,ENSDARG00000102472"
"31","0.89","GOTERM_CC_DIRECT","Golgi membrane","23","683","469","22190","3.09","3.39e-2","8.39e-1","1.59","1.00e+0","8.34e-1","1.96e-2","ENSDARG00000000442,ENSDARG00000045493,ENSDARG00000074661,ENSDARG00000079700,ENSDARG00000045541,ENSDARG00000052851,ENSDARG00000070441,ENSDARG00000056557,ENSDARG00000005254,ENSDARG00000021399,ENSDARG00000063438,ENSDARG00000021899,ENSDARG00000009252,ENSDARG00000061496,ENSDARG00000015158,ENSDARG00000061335,ENSDARG00000104669,ENSDARG00000059557,ENSDARG00000061432,ENSDARG00000038213,ENSDARG00000059616,ENSDARG00000058815,ENSDARG00000037879"
"31","0.89","GOTERM_CC_DIRECT","Golgi apparatus","30","683","817","22190","4.03","2.31e-1","1.00e+0","1.19","1.00e+0","9.97e-1","1.81e-1","ENSDARG00000045493,ENSDARG00000000442,ENSDARG00000102394,ENSDARG00000079700,ENSDARG00000024771,ENSDARG00000005254,ENSDARG00000077145,ENSDARG00000060325,ENSDARG00000063438,ENSDARG00000053070,ENSDARG00000018432,ENSDARG00000058815,ENSDARG00000037879,ENSDARG00000074661,ENSDARG00000045541,ENSDARG00000070441,ENSDARG00000044551,ENSDARG00000056557,ENSDARG00000052851,ENSDARG00000021399,ENSDARG00000021899,ENSDARG00000098871,ENSDARG00000015158,ENSDARG00000014763,ENSDARG00000104669,ENSDARG00000061335,ENSDARG00000034771,ENSDARG00000059557,ENSDARG00000061432,ENSDARG00000017255"
"31","0.89","UP_KW_CELLULAR_COMPONENT","Golgi apparatus","21","509","551","16344","2.82","2.72e-1","1.00e+0","1.22","1.00e+0","1.00e+0","1.98e-1","ENSDARG00000000442,ENSDARG00000074661,ENSDARG00000045541,ENSDARG00000052851,ENSDARG00000070441,ENSDARG00000044551,ENSDARG00000056557,ENSDARG00000024771,ENSDARG00000005254,ENSDARG00000077145,ENSDARG00000060325,ENSDARG00000063438,ENSDARG00000098871,ENSDARG00000009252,ENSDARG00000053070,ENSDARG00000015158,ENSDARG00000034771,ENSDARG00000059557,ENSDARG00000059616,ENSDARG00000058815,ENSDARG00000037879"
"32","0.87","GOTERM_MF_DIRECT","ATP transmembrane transporter activity","3","637","12","21154","0.40","4.88e-2","1.00e+0","8.30","1.00e+0","1.00e+0","4.88e-3","ENSDARG00000090861,ENSDARG00000024708,ENSDARG00000100385"
"32","0.87","INTERPRO","MCP_transmembrane","5","719","66","23408","0.67","1.44e-1","1.00e+0","2.47","1.00e+0","1.00e+0","5.20e-2","ENSDARG00000090861,ENSDARG00000024708,ENSDARG00000074533,ENSDARG00000100385,ENSDARG00000025074"
"32","0.87","INTERPRO","MCP_dom_sf","5","719","66","23408","0.67","1.44e-1","1.00e+0","2.47","1.00e+0","1.00e+0","5.20e-2","ENSDARG00000090861,ENSDARG00000024708,ENSDARG00000074533,ENSDARG00000100385,ENSDARG00000025074"
"32","0.87","INTERPRO","MCP","4","719","48","23408","0.54","1.82e-1","1.00e+0","2.71","1.00e+0","1.00e+0","5.94e-2","ENSDARG00000024708,ENSDARG00000074533,ENSDARG00000100385,ENSDARG00000025074"
"32","0.87","UP_SEQ_FEATURE","REPEAT:Solcar","4","656","55","21277","0.54","2.40e-1","1.00e+0","2.36","1.00e+0","1.00e+0","8.92e-2","ENSDARG00000090861,ENSDARG00000024708,ENSDARG00000100385,ENSDARG00000025074"
"33","0.82","SMART","LRR_TYP","12","372","215","13267","1.61","3.95e-2","1.00e+0","1.99","1.00e+0","1.00e+0","1.81e-2","ENSDARG00000045580,ENSDARG00000040249,ENSDARG00000040853,ENSDARG00000045483,ENSDARG00000071374,ENSDARG00000052012,ENSDARG00000098769,ENSDARG00000039500,ENSDARG00000069402,ENSDARG00000004597,ENSDARG00000078283,ENSDARG00000056938"
"33","0.82","INTERPRO","Leu-rich_rpt_typical-subtyp","12","719","215","23408","1.61","6.82e-2","1.00e+0","1.82","1.00e+0","1.00e+0","3.45e-2","ENSDARG00000045580,ENSDARG00000040249,ENSDARG00000040853,ENSDARG00000045483,ENSDARG00000071374,ENSDARG00000052012,ENSDARG00000098769,ENSDARG00000039500,ENSDARG00000069402,ENSDARG00000004597,ENSDARG00000078283,ENSDARG00000056938"
"33","0.82","INTERPRO","LRR_TM_domain-containing","4","719","44","23408","0.54","1.52e-1","1.00e+0","2.96","1.00e+0","1.00e+0","4.55e-2","ENSDARG00000045483,ENSDARG00000052012,ENSDARG00000069402,ENSDARG00000004597"
"33","0.82","SMART","LRRNT","4","372","54","13267","0.54","1.92e-1","1.00e+0","2.64","1.00e+0","1.00e+0","6.43e-2","ENSDARG00000045580,ENSDARG00000069402,ENSDARG00000004597,ENSDARG00000056938"
"33","0.82","SMART","LRRCT","5","372","84","13267","0.67","2.08e-1","1.00e+0","2.12","1.00e+0","1.00e+0","8.69e-2","ENSDARG00000045483,ENSDARG00000052012,ENSDARG00000098769,ENSDARG00000039500,ENSDARG00000069402"
"33","0.82","INTERPRO","LRRNT","4","719","56","23408","0.54","2.46e-1","1.00e+0","2.33","1.00e+0","1.00e+0","9.29e-2","ENSDARG00000045580,ENSDARG00000069402,ENSDARG00000004597,ENSDARG00000056938"
"33","0.82","INTERPRO","Cys-rich_flank_reg_C","5","719","84","23408","0.67","2.57e-1","1.00e+0","1.94","1.00e+0","1.00e+0","1.16e-1","ENSDARG00000045483,ENSDARG00000052012,ENSDARG00000098769,ENSDARG00000039500,ENSDARG00000069402"
"33","0.82","UP_SEQ_FEATURE","DOMAIN:LRRCT","4","656","58","21277","0.54","2.64e-1","1.00e+0","2.24","1.00e+0","1.00e+0","1.03e-1","ENSDARG00000045483,ENSDARG00000012030,ENSDARG00000052012,ENSDARG00000098769"
"34","0.82","SMART","RGS","4","372","43","13267","0.54","1.18e-1","1.00e+0","3.32","1.00e+0","1.00e+0","3.18e-2","ENSDARG00000100149,ENSDARG00000055534,ENSDARG00000037925,ENSDARG00000028276"
"34","0.82","UP_SEQ_FEATURE","DOMAIN:RGS","4","656","42","21277","0.54","1.39e-1","1.00e+0","3.09","1.00e+0","1.00e+0","3.98e-2","ENSDARG00000100149,ENSDARG00000055534,ENSDARG00000037925,ENSDARG00000028276"
"34","0.82","INTERPRO","RGS","4","719","44","23408","0.54","1.52e-1","1.00e+0","2.96","1.00e+0","1.00e+0","4.55e-2","ENSDARG00000100149,ENSDARG00000055534,ENSDARG00000037925,ENSDARG00000028276"
"34","0.82","INTERPRO","RGS_sf","4","719","48","23408","0.54","1.82e-1","1.00e+0","2.71","1.00e+0","1.00e+0","5.94e-2","ENSDARG00000100149,ENSDARG00000055534,ENSDARG00000037925,ENSDARG00000028276"
"34","0.82","INTERPRO","RGS_subdomain_2","4","719","48","23408","0.54","1.82e-1","1.00e+0","2.71","1.00e+0","1.00e+0","5.94e-2","ENSDARG00000100149,ENSDARG00000055534,ENSDARG00000037925,ENSDARG00000028276"
"35","0.78","UP_SEQ_FEATURE","DOMAIN:SEC7","3","656","19","21277","0.40","1.15e-1","1.00e+0","5.12","1.00e+0","1.00e+0","1.96e-2","ENSDARG00000077709,ENSDARG00000007477,ENSDARG00000102125"
"35","0.78","SMART","Sec7","3","372","21","13267","0.40","1.16e-1","1.00e+0","5.09","1.00e+0","1.00e+0","2.00e-2","ENSDARG00000077709,ENSDARG00000007477,ENSDARG00000102125"
"35","0.78","INTERPRO","Sec7_dom_sf","3","719","20","23408","0.40","1.24e-1","1.00e+0","4.88","1.00e+0","1.00e+0","2.23e-2","ENSDARG00000077709,ENSDARG00000007477,ENSDARG00000102125"
"35","0.78","INTERPRO","Sec7_C_sf","3","719","20","23408","0.40","1.24e-1","1.00e+0","4.88","1.00e+0","1.00e+0","2.23e-2","ENSDARG00000077709,ENSDARG00000007477,ENSDARG00000102125"
"35","0.78","INTERPRO","Sec7_dom","3","719","21","23408","0.40","1.35e-1","1.00e+0","4.65","1.00e+0","1.00e+0","2.54e-2","ENSDARG00000077709,ENSDARG00000007477,ENSDARG00000102125"
"35","0.78","GOTERM_BP_DIRECT","regulation of ARF protein signal transduction","3","644","25","20756","0.40","1.81e-1","1.00e+0","3.87","1.00e+0","1.00e+0","4.12e-2","ENSDARG00000077709,ENSDARG00000007477,ENSDARG00000102125"
"35","0.78","GOTERM_MF_DIRECT","guanyl-nucleotide exchange factor activity","8","637","260","21154","1.07","6.69e-1","1.00e+0","1.02","1.00e+0","1.00e+0","5.26e-1","ENSDARG00000007727,ENSDARG00000101602,ENSDARG00000071213,ENSDARG00000079377,ENSDARG00000077709,ENSDARG00000007477,ENSDARG00000102125,ENSDARG00000058459"
"36","0.76","SMART","EFh","10","372","187","13267","1.34","7.97e-2","1.00e+0","1.91","1.00e+0","1.00e+0","3.81e-2","ENSDARG00000052016,ENSDARG00000099996,ENSDARG00000024708,ENSDARG00000036344,ENSDARG00000101181,ENSDARG00000105190,ENSDARG00000075846,ENSDARG00000010454,ENSDARG00000034705,ENSDARG00000088100"
"36","0.76","INTERPRO","EF_Hand_1_Ca_BS","12","719","228","23408","1.61","9.36e-2","1.00e+0","1.71","1.00e+0","1.00e+0","5.01e-2","ENSDARG00000052016,ENSDARG00000099996,ENSDARG00000024708,ENSDARG00000020053,ENSDARG00000036344,ENSDARG00000101181,ENSDARG00000105190,ENSDARG00000075846,ENSDARG00000010454,ENSDARG00000034705,ENSDARG00000041292,ENSDARG00000088100"
"36","0.76","INTERPRO","EF_hand_dom","12","719","265","23408","1.61","1.90e-1","1.00e+0","1.47","1.00e+0","1.00e+0","1.19e-1","ENSDARG00000052016,ENSDARG00000099996,ENSDARG00000024708,ENSDARG00000014098,ENSDARG00000020053,ENSDARG00000036344,ENSDARG00000101181,ENSDARG00000105190,ENSDARG00000075846,ENSDARG00000010454,ENSDARG00000034705,ENSDARG00000088100"
"36","0.76","INTERPRO","EF-hand-dom_pair","13","719","310","23408","1.74","2.45e-1","1.00e+0","1.37","1.00e+0","1.00e+0","1.62e-1","ENSDARG00000052016,ENSDARG00000099996,ENSDARG00000020053,ENSDARG00000101181,ENSDARG00000105190,ENSDARG00000024708,ENSDARG00000008487,ENSDARG00000014098,ENSDARG00000036344,ENSDARG00000075846,ENSDARG00000010454,ENSDARG00000034705,ENSDARG00000088100"
"36","0.76","GOTERM_MF_DIRECT","calcium ion binding","27","637","755","21154","3.62","2.61e-1","1.00e+0","1.19","1.00e+0","1.00e+0","1.95e-1","ENSDARG00000099996,ENSDARG00000078898,ENSDARG00000020053,ENSDARG00000101181,ENSDARG00000005112,ENSDARG00000007678,ENSDARG00000034862,ENSDARG00000024708,ENSDARG00000014098,ENSDARG00000036344,ENSDARG00000058414,ENSDARG00000010454,ENSDARG00000074808,ENSDARG00000058815,ENSDARG00000034705,ENSDARG00000088100,ENSDARG00000007804,ENSDARG00000052016,ENSDARG00000076900,ENSDARG00000074524,ENSDARG00000037362,ENSDARG00000105190,ENSDARG00000092693,ENSDARG00000099344,ENSDARG00000013335,ENSDARG00000037783,ENSDARG00000075846"
"36","0.76","UP_SEQ_FEATURE","DOMAIN:EF-hand","10","656","233","21277","1.34","2.90e-1","1.00e+0","1.39","1.00e+0","1.00e+0","1.84e-1","ENSDARG00000052016,ENSDARG00000099996,ENSDARG00000024708,ENSDARG00000020053,ENSDARG00000036344,ENSDARG00000101181,ENSDARG00000105190,ENSDARG00000010454,ENSDARG00000034705,ENSDARG00000088100"
"37","0.74","GOTERM_BP_DIRECT","estrogen biosynthetic process","3","644","8","20756","0.40","2.37e-2","1.00e+0","12.09","1.00e+0","1.00e+0","1.48e-3","ENSDARG00000027469,ENSDARG00000105060,ENSDARG00000035872"
"37","0.74","GOTERM_MF_DIRECT","estradiol 17-beta-dehydrogenase [NAD(P)+] activity","3","637","15","21154","0.40","7.32e-2","1.00e+0","6.64","1.00e+0","1.00e+0","9.44e-3","ENSDARG00000027469,ENSDARG00000105060,ENSDARG00000035872"
"37","0.74","INTERPRO","SDR_fam","3","719","92","23408","0.40","7.78e-1","1.00e+0","1.06","1.00e+0","1.00e+0","5.40e-1","ENSDARG00000027469,ENSDARG00000105060,ENSDARG00000035872"
"37","0.74","INTERPRO","NAD(P)-bd_dom_sf","6","719","215","23408","0.81","7.92e-1","1.00e+0","0.91","1.00e+0","1.00e+0","6.50e-1","ENSDARG00000061145,ENSDARG00000027469,ENSDARG00000105060,ENSDARG00000035872,ENSDARG00000038297,ENSDARG00000102254"
"38","0.74","INTERPRO","AH/BAR_dom_sf","7","719","106","23408","0.94","1.08e-1","1.00e+0","2.15","1.00e+0","1.00e+0","4.50e-2","ENSDARG00000017785,ENSDARG00000078326,ENSDARG00000079377,ENSDARG00000011449,ENSDARG00000013360,ENSDARG00000078014,ENSDARG00000026329"
"38","0.74","UP_SEQ_FEATURE","DOMAIN:F-BAR","3","656","30","21277","0.40","2.36e-1","1.00e+0","3.24","1.00e+0","1.00e+0","6.40e-2","ENSDARG00000011449,ENSDARG00000078014,ENSDARG00000026329"
"38","0.74","INTERPRO","F_BAR_dom","3","719","31","23408","0.40","2.46e-1","1.00e+0","3.15","1.00e+0","1.00e+0","6.87e-2","ENSDARG00000011449,ENSDARG00000078014,ENSDARG00000026329"
"39","0.71","INTERPRO","Pkinase_C","4","719","44","23408","0.54","1.52e-1","1.00e+0","2.96","1.00e+0","1.00e+0","4.55e-2","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000087205,ENSDARG00000115657"
"39","0.71","UP_SEQ_FEATURE","DOMAIN:AGC-kinase C-terminal","5","656","70","21277","0.67","1.69e-1","1.00e+0","2.32","1.00e+0","1.00e+0","6.47e-2","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000087205,ENSDARG00000115657"
"39","0.71","INTERPRO","AGC-kinase_C","5","719","75","23408","0.67","1.98e-1","1.00e+0","2.17","1.00e+0","1.00e+0","8.07e-2","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000087205,ENSDARG00000115657"
"39","0.71","SMART","S_TK_X","4","372","65","13267","0.54","2.73e-1","1.00e+0","2.19","1.00e+0","1.00e+0","1.09e-1","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000087205,ENSDARG00000115657"
"40","0.65","GOTERM_BP_DIRECT","calcium ion transmembrane transport","7","644","112","20756","0.94","1.35e-1","1.00e+0","2.01","1.00e+0","1.00e+0","5.99e-2","ENSDARG00000002840,ENSDARG00000008772,ENSDARG00000014098,ENSDARG00000024771,ENSDARG00000037905,ENSDARG00000020574,ENSDARG00000070626"
"40","0.65","GOTERM_CC_DIRECT","sarcoplasmic reticulum membrane","3","683","25","22190","0.40","1.78e-1","1.00e+0","3.90","1.00e+0","9.97e-1","4.04e-2","ENSDARG00000002840,ENSDARG00000014098,ENSDARG00000020574"
"40","0.65","UP_KW_CELLULAR_COMPONENT","Sarcoplasmic reticulum","3","509","32","16344","0.40","2.62e-1","1.00e+0","3.01","1.00e+0","1.00e+0","7.65e-2","ENSDARG00000002840,ENSDARG00000014098,ENSDARG00000020574"
"40","0.65","GOTERM_CC_DIRECT","sarcoplasmic reticulum","3","683","43","22190","0.40","3.83e-1","1.00e+0","2.27","1.00e+0","9.97e-1","1.46e-1","ENSDARG00000002840,ENSDARG00000014098,ENSDARG00000020574"
"41","0.65","SMART","LRR_TYP","12","372","215","13267","1.61","3.95e-2","1.00e+0","1.99","1.00e+0","1.00e+0","1.81e-2","ENSDARG00000045580,ENSDARG00000040249,ENSDARG00000040853,ENSDARG00000045483,ENSDARG00000071374,ENSDARG00000052012,ENSDARG00000098769,ENSDARG00000039500,ENSDARG00000069402,ENSDARG00000004597,ENSDARG00000078283,ENSDARG00000056938"
"41","0.65","INTERPRO","Leu-rich_rpt_typical-subtyp","12","719","215","23408","1.61","6.82e-2","1.00e+0","1.82","1.00e+0","1.00e+0","3.45e-2","ENSDARG00000045580,ENSDARG00000040249,ENSDARG00000040853,ENSDARG00000045483,ENSDARG00000071374,ENSDARG00000052012,ENSDARG00000098769,ENSDARG00000039500,ENSDARG00000069402,ENSDARG00000004597,ENSDARG00000078283,ENSDARG00000056938"
"41","0.65","UP_KW_DOMAIN","Leucine-rich repeat","16","430","509","14291","2.15","5.67e-1","1.00e+0","1.04","1.00e+0","1.00e+0","4.69e-1","ENSDARG00000045580,ENSDARG00000045483,ENSDARG00000071374,ENSDARG00000052012,ENSDARG00000098769,ENSDARG00000075567,ENSDARG00000004597,ENSDARG00000078283,ENSDARG00000040249,ENSDARG00000040853,ENSDARG00000012030,ENSDARG00000005284,ENSDARG00000039500,ENSDARG00000105018,ENSDARG00000069402,ENSDARG00000056938"
"41","0.65","INTERPRO","Leu-rich_rpt","15","719","468","23408","2.01","5.76e-1","1.00e+0","1.04","1.00e+0","1.00e+0","4.65e-1","ENSDARG00000045580,ENSDARG00000045483,ENSDARG00000071374,ENSDARG00000052012,ENSDARG00000098769,ENSDARG00000075567,ENSDARG00000004597,ENSDARG00000078283,ENSDARG00000040249,ENSDARG00000040853,ENSDARG00000012030,ENSDARG00000039500,ENSDARG00000105018,ENSDARG00000069402,ENSDARG00000056938"
"41","0.65","INTERPRO","LRR_dom_sf","16","719","527","23408","2.15","6.53e-1","1.00e+0","0.99","1.00e+0","1.00e+0","5.55e-1","ENSDARG00000045580,ENSDARG00000045483,ENSDARG00000071374,ENSDARG00000052012,ENSDARG00000098769,ENSDARG00000075567,ENSDARG00000004597,ENSDARG00000078283,ENSDARG00000040249,ENSDARG00000040853,ENSDARG00000012030,ENSDARG00000005284,ENSDARG00000039500,ENSDARG00000105018,ENSDARG00000069402,ENSDARG00000056938"
"42","0.64","GOTERM_MF_DIRECT","metal ion binding","155","637","4185","21154","20.81","3.16e-3","4.69e-1","1.23","8.47e-1","4.68e-1","2.46e-3","ENSDARG00000045691,ENSDARG00000002840,ENSDARG00000102295,ENSDARG00000051853,ENSDARG00000099996,ENSDARG00000078775,ENSDARG00000045694,ENSDARG00000087093,ENSDARG00000003132,ENSDARG00000056587,ENSDARG00000112495,ENSDARG00000079068,ENSDARG00000089706,ENSDARG00000060325,ENSDARG00000078251,ENSDARG00000098780,ENSDARG00000059064,ENSDARG00000078092,ENSDARG00000013741,ENSDARG00000037550,ENSDARG00000059983,ENSDARG00000014794,ENSDARG00000060058,ENSDARG00000036344,ENSDARG00000058414,ENSDARG00000058815,ENSDARG00000087530,ENSDARG00000016856,ENSDARG00000075830,ENSDARG00000052016,ENSDARG00000003486,ENSDARG00000077698,ENSDARG00000026548,ENSDARG00000079350,ENSDARG00000021899,ENSDARG00000099344,ENSDARG00000017834,ENSDARG00000041402,ENSDARG00000017676,ENSDARG00000008014,ENSDARG00000103659,ENSDARG00000106529,ENSDARG00000032496,ENSDARG00000102202,ENSDARG00000029011,ENSDARG00000019614,ENSDARG00000099779,ENSDARG00000076657,ENSDARG00000055510,ENSDARG00000101181,ENSDARG00000002507,ENSDARG00000060348,ENSDARG00000113961,ENSDARG00000009252,ENSDARG00000058154,ENSDARG00000067669,ENSDARG00000017128,ENSDARG00000017400,ENSDARG00000062651,ENSDARG00000014098,ENSDARG00000060070,ENSDARG00000099927,ENSDARG00000010454,ENSDARG00000034705,ENSDARG00000075733,ENSDARG00000038176,ENSDARG00000003820,ENSDARG00000052190,ENSDARG00000061335,ENSDARG00000034771,ENSDARG00000040890,ENSDARG00000103511,ENSDARG00000106989,ENSDARG00000014825,ENSDARG00000075846,ENSDARG00000078717,ENSDARG00000007180,ENSDARG00000019360,ENSDARG00000110954,ENSDARG00000079306,ENSDARG00000078452,ENSDARG00000056541,ENSDARG00000003970,ENSDARG00000007654,ENSDARG00000002006,ENSDARG00000040123,ENSDARG00000092359,ENSDARG00000024708,ENSDARG00000019763,ENSDARG00000060092,ENSDARG00000014517,ENSDARG00000100592,ENSDARG00000076308,ENSDARG00000036546,ENSDARG00000037879,ENSDARG00000100232,ENSDARG00000045482,ENSDARG00000052695,ENSDARG00000024847,ENSDARG00000077013,ENSDARG00000105190,ENSDARG00000009825,ENSDARG00000007129,ENSDARG00000010442,ENSDARG00000014763,ENSDARG00000059951,ENSDARG00000059557,ENSDARG00000059556,ENSDARG00000037905,ENSDARG00000059835,ENSDARG00000057417,ENSDARG00000031768,ENSDARG00000101277,ENSDARG00000074796,ENSDARG00000045750,ENSDARG00000018891,ENSDARG00000020053,ENSDARG00000053530,ENSDARG00000028058,ENSDARG00000077143,ENSDARG00000022599,ENSDARG00000077145,ENSDARG00000052164,ENSDARG00000092660,ENSDARG00000111188,ENSDARG00000007678,ENSDARG00000037178,ENSDARG00000062216,ENSDARG00000008487,ENSDARG00000030020,ENSDARG00000094832,ENSDARG00000087195,ENSDARG00000102478,ENSDARG00000102512,ENSDARG00000070484,ENSDARG00000024940,ENSDARG00000097789,ENSDARG00000075139,ENSDARG00000044532,ENSDARG00000054332,ENSDARG00000004796,ENSDARG00000115657,ENSDARG00000078481,ENSDARG00000005800,ENSDARG00000026329,ENSDARG00000040214,ENSDARG00000009685,ENSDARG00000091678,ENSDARG00000036637,ENSDARG00000030376,ENSDARG00000074319,ENSDARG00000039989,ENSDARG00000014986,ENSDARG00000040290,ENSDARG00000016526"
"42","0.64","UP_KW_LIGAND","Metal-binding","119","238","4257","7893","15.97","9.14e-1","1.00e+0","0.93","1.00e+0","1.00e+0","9.03e-1","ENSDARG00000045691,ENSDARG00000002840,ENSDARG00000099996,ENSDARG00000078775,ENSDARG00000087093,ENSDARG00000003132,ENSDARG00000112495,ENSDARG00000079068,ENSDARG00000060325,ENSDARG00000078251,ENSDARG00000098780,ENSDARG00000059064,ENSDARG00000036061,ENSDARG00000013741,ENSDARG00000059983,ENSDARG00000060058,ENSDARG00000036344,ENSDARG00000058414,ENSDARG00000058815,ENSDARG00000087530,ENSDARG00000088100,ENSDARG00000075830,ENSDARG00000052016,ENSDARG00000003486,ENSDARG00000077698,ENSDARG00000079350,ENSDARG00000099344,ENSDARG00000041402,ENSDARG00000008014,ENSDARG00000106529,ENSDARG00000029011,ENSDARG00000068187,ENSDARG00000019614,ENSDARG00000099779,ENSDARG00000076657,ENSDARG00000055510,ENSDARG00000101181,ENSDARG00000002507,ENSDARG00000060348,ENSDARG00000113961,ENSDARG00000058154,ENSDARG00000067669,ENSDARG00000017128,ENSDARG00000017400,ENSDARG00000062651,ENSDARG00000014098,ENSDARG00000099927,ENSDARG00000010454,ENSDARG00000034705,ENSDARG00000038176,ENSDARG00000052190,ENSDARG00000061335,ENSDARG00000034771,ENSDARG00000040890,ENSDARG00000103511,ENSDARG00000106989,ENSDARG00000014825,ENSDARG00000075846,ENSDARG00000078717,ENSDARG00000007180,ENSDARG00000079306,ENSDARG00000078452,ENSDARG00000056541,ENSDARG00000003970,ENSDARG00000002006,ENSDARG00000040123,ENSDARG00000092359,ENSDARG00000024708,ENSDARG00000019763,ENSDARG00000060092,ENSDARG00000100592,ENSDARG00000011769,ENSDARG00000076308,ENSDARG00000036546,ENSDARG00000037879,ENSDARG00000100232,ENSDARG00000045482,ENSDARG00000052695,ENSDARG00000024847,ENSDARG00000077013,ENSDARG00000105190,ENSDARG00000007129,ENSDARG00000010442,ENSDARG00000014763,ENSDARG00000059951,ENSDARG00000059557,ENSDARG00000059556,ENSDARG00000059835,ENSDARG00000057417,ENSDARG00000031768,ENSDARG00000101277,ENSDARG00000074796,ENSDARG00000045750,ENSDARG00000020053,ENSDARG00000028058,ENSDARG00000077143,ENSDARG00000052164,ENSDARG00000092660,ENSDARG00000007678,ENSDARG00000037178,ENSDARG00000062216,ENSDARG00000008487,ENSDARG00000030020,ENSDARG00000094832,ENSDARG00000102512,ENSDARG00000070484,ENSDARG00000024940,ENSDARG00000054332,ENSDARG00000078481,ENSDARG00000026329,ENSDARG00000040214,ENSDARG00000009685,ENSDARG00000091678,ENSDARG00000036637,ENSDARG00000030376,ENSDARG00000074319,ENSDARG00000039989,ENSDARG00000014986,ENSDARG00000016526"
