"Cluster","Cluster Enrichment Score","Category","Term","Count","List Total","Pop Hits","Pop Total","%","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"85","0.56","UP_KW_LIGAND","Metal-binding","214","424","4257","7893","15.54","9.41e-1","1.00e+0","0.94","1.00e+0","9.73e-1","9.36e-1","ENSDARG00000026499,ENSDARG00000062900,ENSDARG00000023303,ENSDARG00000114797,ENSDARG00000009594,ENSDARG00000034443,ENSDARG00000062231,ENSDARG00000061147,ENSDARG00000104875,ENSDARG00000088740,ENSDARG00000018516,ENSDARG00000027353,ENSDARG00000077297,ENSDARG00000043148,ENSDARG00000021378,ENSDARG00000043821,ENSDARG00000007722,ENSDARG00000055481,ENSDARG00000005789,ENSDARG00000100821,ENSDARG00000011696,ENSDARG00000041402,ENSDARG00000063573,ENSDARG00000039563,ENSDARG00000008255,ENSDARG00000031044,ENSDARG00000101595,ENSDARG00000058425,ENSDARG00000030871,ENSDARG00000019973,ENSDARG00000063330,ENSDARG00000052527,ENSDARG00000070658,ENSDARG00000052402,ENSDARG00000075444,ENSDARG00000071881,ENSDARG00000115868,ENSDARG00000019265,ENSDARG00000023648,ENSDARG00000060868,ENSDARG00000041511,ENSDARG00000099092,ENSDARG00000034667,ENSDARG00000088087,ENSDARG00000054818,ENSDARG00000100372,ENSDARG00000105389,ENSDARG00000074367,ENSDARG00000052511,ENSDARG00000078964,ENSDARG00000094752,ENSDARG00000004115,ENSDARG00000062821,ENSDARG00000058563,ENSDARG00000036831,ENSDARG00000060885,ENSDARG00000014386,ENSDARG00000013174,ENSDARG00000089724,ENSDARG00000068246,ENSDARG00000108649,ENSDARG00000075209,ENSDARG00000098226,ENSDARG00000030839,ENSDARG00000075347,ENSDARG00000039098,ENSDARG00000020475,ENSDARG00000041728,ENSDARG00000069105,ENSDARG00000029043,ENSDARG00000031015,ENSDARG00000087574,ENSDARG00000060094,ENSDARG00000014239,ENSDARG00000030824,ENSDARG00000103692,ENSDARG00000051880,ENSDARG00000075116,ENSDARG00000045401,ENSDARG00000060415,ENSDARG00000006832,ENSDARG00000044318,ENSDARG00000008218,ENSDARG00000017636,ENSDARG00000008212,ENSDARG00000071429,ENSDARG00000069111,ENSDARG00000089981,ENSDARG00000103453,ENSDARG00000012745,ENSDARG00000025465,ENSDARG00000023840,ENSDARG00000020212,ENSDARG00000034187,ENSDARG00000041951,ENSDARG00000090993,ENSDARG00000061400,ENSDARG00000042123,ENSDARG00000019103,ENSDARG00000033537,ENSDARG00000012953,ENSDARG00000018382,ENSDARG00000075014,ENSDARG00000019113,ENSDARG00000078404,ENSDARG00000013492,ENSDARG00000043446,ENSDARG00000076584,ENSDARG00000031463,ENSDARG00000036235,ENSDARG00000104401,ENSDARG00000012968,ENSDARG00000052702,ENSDARG00000012723,ENSDARG00000056745,ENSDARG00000060688,ENSDARG00000043557,ENSDARG00000041802,ENSDARG00000007219,ENSDARG00000003414,ENSDARG00000103949,ENSDARG00000069266,ENSDARG00000025699,ENSDARG00000074624,ENSDARG00000071478,ENSDARG00000005023,ENSDARG00000074183,ENSDARG00000021896,ENSDARG00000017391,ENSDARG00000076120,ENSDARG00000039162,ENSDARG00000079198,ENSDARG00000088699,ENSDARG00000013477,ENSDARG00000062401,ENSDARG00000063612,ENSDARG00000092269,ENSDARG00000061311,ENSDARG00000040152,ENSDARG00000057737,ENSDARG00000054302,ENSDARG00000018693,ENSDARG00000025309,ENSDARG00000060900,ENSDARG00000054420,ENSDARG00000077101,ENSDARG00000014091,ENSDARG00000100897,ENSDARG00000017126,ENSDARG00000088123,ENSDARG00000100773,ENSDARG00000071496,ENSDARG00000071497,ENSDARG00000079651,ENSDARG00000097063,ENSDARG00000077590,ENSDARG00000005049,ENSDARG00000044615,ENSDARG00000057995,ENSDARG00000029596,ENSDARG00000070835,ENSDARG00000031427,ENSDARG00000029689,ENSDARG00000104153,ENSDARG00000029204,ENSDARG00000025089,ENSDARG00000078216,ENSDARG00000000229,ENSDARG00000016490,ENSDARG00000011122,ENSDARG00000101205,ENSDARG00000010270,ENSDARG00000061466,ENSDARG00000031770,ENSDARG00000038728,ENSDARG00000012219,ENSDARG00000057644,ENSDARG00000038608,ENSDARG00000100114,ENSDARG00000037514,ENSDARG00000006314,ENSDARG00000037062,ENSDARG00000014522,ENSDARG00000005462,ENSDARG00000100462,ENSDARG00000007081,ENSDARG00000074552,ENSDARG00000076730,ENSDARG00000074316,ENSDARG00000025189,ENSDARG00000060944,ENSDARG00000103609,ENSDARG00000087873,ENSDARG00000034344,ENSDARG00000058995,ENSDARG00000102879,ENSDARG00000103286,ENSDARG00000019746,ENSDARG00000060390,ENSDARG00000023694,ENSDARG00000044492,ENSDARG00000076988,ENSDARG00000044010,ENSDARG00000021398,ENSDARG00000045343,ENSDARG00000023214,ENSDARG00000020625,ENSDARG00000075891,ENSDARG00000034693,ENSDARG00000102986,ENSDARG00000063553,ENSDARG00000039345,ENSDARG00000019516,ENSDARG00000087186"
"85","0.56","UP_KW_LIGAND","Zinc","151","424","3363","7893","10.97","9.99e-1","1.00e+0","0.84","1.00e+0","9.99e-1","9.99e-1","ENSDARG00000070013,ENSDARG00000012927,ENSDARG00000020676,ENSDARG00000060688,ENSDARG00000062900,ENSDARG00000023303,ENSDARG00000041802,ENSDARG00000009594,ENSDARG00000103949,ENSDARG00000062231,ENSDARG00000008388,ENSDARG00000061147,ENSDARG00000104875,ENSDARG00000069266,ENSDARG00000019845,ENSDARG00000089156,ENSDARG00000031976,ENSDARG00000025699,ENSDARG00000074624,ENSDARG00000027353,ENSDARG00000071478,ENSDARG00000077297,ENSDARG00000074183,ENSDARG00000021896,ENSDARG00000021378,ENSDARG00000043821,ENSDARG00000017391,ENSDARG00000055481,ENSDARG00000079198,ENSDARG00000076120,ENSDARG00000013477,ENSDARG00000088699,ENSDARG00000062401,ENSDARG00000100821,ENSDARG00000011696,ENSDARG00000041402,ENSDARG00000100666,ENSDARG00000104907,ENSDARG00000031161,ENSDARG00000063573,ENSDARG00000069956,ENSDARG00000092269,ENSDARG00000061311,ENSDARG00000007045,ENSDARG00000030871,ENSDARG00000052527,ENSDARG00000057737,ENSDARG00000070658,ENSDARG00000063050,ENSDARG00000075949,ENSDARG00000052402,ENSDARG00000115868,ENSDARG00000019265,ENSDARG00000025309,ENSDARG00000060900,ENSDARG00000077101,ENSDARG00000014091,ENSDARG00000060868,ENSDARG00000041511,ENSDARG00000099092,ENSDARG00000088087,ENSDARG00000100372,ENSDARG00000088123,ENSDARG00000100773,ENSDARG00000105389,ENSDARG00000074367,ENSDARG00000052511,ENSDARG00000071496,ENSDARG00000070164,ENSDARG00000002330,ENSDARG00000071497,ENSDARG00000055223,ENSDARG00000079651,ENSDARG00000026925,ENSDARG00000059370,ENSDARG00000058563,ENSDARG00000036831,ENSDARG00000060885,ENSDARG00000089724,ENSDARG00000010745,ENSDARG00000029596,ENSDARG00000030335,ENSDARG00000104153,ENSDARG00000098349,ENSDARG00000029204,ENSDARG00000075347,ENSDARG00000039098,ENSDARG00000020475,ENSDARG00000000229,ENSDARG00000037593,ENSDARG00000025766,ENSDARG00000057481,ENSDARG00000101205,ENSDARG00000010270,ENSDARG00000031770,ENSDARG00000057644,ENSDARG00000012219,ENSDARG00000029043,ENSDARG00000104315,ENSDARG00000031015,ENSDARG00000100114,ENSDARG00000037514,ENSDARG00000077778,ENSDARG00000002235,ENSDARG00000075116,ENSDARG00000056653,ENSDARG00000045401,ENSDARG00000060415,ENSDARG00000008218,ENSDARG00000037062,ENSDARG00000017636,ENSDARG00000016664,ENSDARG00000060783,ENSDARG00000100462,ENSDARG00000033544,ENSDARG00000069111,ENSDARG00000103453,ENSDARG00000101036,ENSDARG00000089981,ENSDARG00000007081,ENSDARG00000023840,ENSDARG00000060944,ENSDARG00000103609,ENSDARG00000090993,ENSDARG00000005251,ENSDARG00000102879,ENSDARG00000019103,ENSDARG00000103720,ENSDARG00000012953,ENSDARG00000018382,ENSDARG00000076988,ENSDARG00000075014,ENSDARG00000073996,ENSDARG00000045343,ENSDARG00000021398,ENSDARG00000019113,ENSDARG00000013492,ENSDARG00000020982,ENSDARG00000023214,ENSDARG00000076584,ENSDARG00000075891,ENSDARG00000034291,ENSDARG00000034693,ENSDARG00000063553,ENSDARG00000036235,ENSDARG00000104401,ENSDARG00000059857,ENSDARG00000078915,ENSDARG00000019516,ENSDARG00000012723,ENSDARG00000087186"
"85","0.56","GOTERM_MF_DIRECT","zinc ion binding","127","1186","2985","21154","9.22","1.00e+0","1.00e+0","0.76","1.00e+0","1.00e+0","1.00e+0","ENSDARG00000012927,ENSDARG00000020676,ENSDARG00000060688,ENSDARG00000062900,ENSDARG00000023303,ENSDARG00000041802,ENSDARG00000009594,ENSDARG00000103949,ENSDARG00000062231,ENSDARG00000008388,ENSDARG00000061147,ENSDARG00000104875,ENSDARG00000069266,ENSDARG00000089156,ENSDARG00000025699,ENSDARG00000074624,ENSDARG00000027353,ENSDARG00000071478,ENSDARG00000077297,ENSDARG00000074183,ENSDARG00000021896,ENSDARG00000021378,ENSDARG00000043821,ENSDARG00000017391,ENSDARG00000055481,ENSDARG00000079198,ENSDARG00000076120,ENSDARG00000013477,ENSDARG00000062401,ENSDARG00000100821,ENSDARG00000011696,ENSDARG00000041402,ENSDARG00000100666,ENSDARG00000104907,ENSDARG00000031161,ENSDARG00000063573,ENSDARG00000092269,ENSDARG00000061311,ENSDARG00000007045,ENSDARG00000030871,ENSDARG00000102325,ENSDARG00000052527,ENSDARG00000057737,ENSDARG00000070658,ENSDARG00000063050,ENSDARG00000075949,ENSDARG00000052402,ENSDARG00000115868,ENSDARG00000019265,ENSDARG00000025309,ENSDARG00000060900,ENSDARG00000077101,ENSDARG00000014091,ENSDARG00000060868,ENSDARG00000041511,ENSDARG00000099092,ENSDARG00000100372,ENSDARG00000088123,ENSDARG00000100773,ENSDARG00000052511,ENSDARG00000071496,ENSDARG00000070164,ENSDARG00000071497,ENSDARG00000079651,ENSDARG00000059370,ENSDARG00000045946,ENSDARG00000058563,ENSDARG00000036831,ENSDARG00000060885,ENSDARG00000010745,ENSDARG00000029596,ENSDARG00000030335,ENSDARG00000104153,ENSDARG00000075347,ENSDARG00000039098,ENSDARG00000020475,ENSDARG00000000229,ENSDARG00000037593,ENSDARG00000025766,ENSDARG00000057481,ENSDARG00000101205,ENSDARG00000010270,ENSDARG00000031770,ENSDARG00000012219,ENSDARG00000029043,ENSDARG00000104315,ENSDARG00000031015,ENSDARG00000100114,ENSDARG00000002235,ENSDARG00000075116,ENSDARG00000056653,ENSDARG00000045401,ENSDARG00000060415,ENSDARG00000008218,ENSDARG00000017636,ENSDARG00000016664,ENSDARG00000060783,ENSDARG00000069111,ENSDARG00000103453,ENSDARG00000101036,ENSDARG00000089981,ENSDARG00000007081,ENSDARG00000056801,ENSDARG00000023840,ENSDARG00000060944,ENSDARG00000103609,ENSDARG00000090993,ENSDARG00000102879,ENSDARG00000019103,ENSDARG00000103720,ENSDARG00000018382,ENSDARG00000076988,ENSDARG00000075014,ENSDARG00000073996,ENSDARG00000021398,ENSDARG00000013492,ENSDARG00000020982,ENSDARG00000076584,ENSDARG00000075891,ENSDARG00000034291,ENSDARG00000063553,ENSDARG00000036235,ENSDARG00000059857,ENSDARG00000078915,ENSDARG00000019516,ENSDARG00000012723,ENSDARG00000087186"
"86","0.56","GOTERM_BP_DIRECT","synaptic transmission, glutamatergic","7","1221","46","20756","0.51","5.12e-2","1.00e+0","2.59","1.00e+0","1.00e+0","1.72e-2","ENSDARG00000067605,ENSDARG00000032737,ENSDARG00000056745,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000057728,ENSDARG00000077560"
"86","0.56","GOTERM_MF_DIRECT","ligand-gated monoatomic ion channel activity","6","1186","46","21154","0.44","1.13e-1","1.00e+0","2.33","1.00e+0","1.00e+0","4.23e-2","ENSDARG00000032737,ENSDARG00000016699,ENSDARG00000098667,ENSDARG00000099096,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","UP_SEQ_FEATURE","SITE:Interaction with the cone snail toxin Con-ikot-ikot","4","1250","26","21277","0.29","1.94e-1","1.00e+0","2.62","1.00e+0","1.00e+0","6.32e-2","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","INTERPRO","Iono_Glu_rcpt_met","4","1340","29","23408","0.29","2.29e-1","1.00e+0","2.41","1.00e+0","1.00e+0","8.14e-2","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","UP_SEQ_FEATURE","SITE:Crucial to convey clamshell closure to channel opening","4","1250","29","21277","0.29","2.41e-1","1.00e+0","2.35","1.00e+0","1.00e+0","8.76e-2","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","INTERPRO","Iontro_rcpt_C","4","1340","31","23408","0.29","2.60e-1","1.00e+0","2.25","1.00e+0","1.00e+0","9.87e-2","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","INTERPRO","Ionotropic_Glu_rcpt","4","1340","31","23408","0.29","2.60e-1","1.00e+0","2.25","1.00e+0","1.00e+0","9.87e-2","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","INTERPRO","Glu/Gly-bd","4","1340","31","23408","0.29","2.60e-1","1.00e+0","2.25","1.00e+0","1.00e+0","9.87e-2","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","SMART","Lig_chan-Glu_bd","4","772","31","13267","0.29","2.68e-1","1.00e+0","2.22","1.00e+0","1.00e+0","1.03e-1","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","SMART","PBPe","4","772","31","13267","0.29","2.68e-1","1.00e+0","2.22","1.00e+0","1.00e+0","1.03e-1","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","GOTERM_MF_DIRECT","transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential","5","1186","47","21154","0.36","2.69e-1","1.00e+0","1.90","1.00e+0","1.00e+0","1.22e-1","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000037427,ENSDARG00000077560"
"86","0.56","UP_SEQ_FEATURE","DOMAIN:Ionotropic glutamate receptor C-terminal","4","1250","31","21277","0.29","2.73e-1","1.00e+0","2.20","1.00e+0","1.00e+0","1.06e-1","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","UP_SEQ_FEATURE","DOMAIN:Ionotropic glutamate receptor L-glutamate and glycine-binding","4","1250","31","21277","0.29","2.73e-1","1.00e+0","2.20","1.00e+0","1.00e+0","1.06e-1","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000077560"
"86","0.56","GOTERM_CC_DIRECT","postsynaptic density membrane","7","1261","91","22190","0.51","4.14e-1","1.00e+0","1.35","1.00e+0","9.93e-1","2.59e-1","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000014792,ENSDARG00000070511,ENSDARG00000031049,ENSDARG00000077465,ENSDARG00000077560"
"86","0.56","GOTERM_BP_DIRECT","modulation of chemical synaptic transmission","4","1221","59","20756","0.29","6.82e-1","1.00e+0","1.15","1.00e+0","1.00e+0","4.60e-1","ENSDARG00000032737,ENSDARG00000098667,ENSDARG00000070511,ENSDARG00000011545"
"86","0.56","INTERPRO","ANF_lig-bd_rcpt","5","1340","113","23408","0.36","8.93e-1","1.00e+0","0.77","1.00e+0","1.00e+0","7.82e-1","ENSDARG00000032737,ENSDARG00000007195,ENSDARG00000098667,ENSDARG00000006341,ENSDARG00000077560"
"86","0.56","INTERPRO","Peripla_BP_I","5","1340","115","23408","0.36","9.01e-1","1.00e+0","0.76","1.00e+0","1.00e+0","7.94e-1","ENSDARG00000032737,ENSDARG00000007195,ENSDARG00000098667,ENSDARG00000006341,ENSDARG00000077560"
"87","0.55","UP_SEQ_FEATURE","REPEAT:ANK","17","1250","215","21277","1.23","1.97e-1","1.00e+0","1.35","1.00e+0","1.00e+0","1.31e-1","ENSDARG00000076566,ENSDARG00000003822,ENSDARG00000003157,ENSDARG00000074777,ENSDARG00000021896,ENSDARG00000039974,ENSDARG00000059473,ENSDARG00000016699,ENSDARG00000103609,ENSDARG00000076192,ENSDARG00000007693,ENSDARG00000009136,ENSDARG00000002917,ENSDARG00000057159,ENSDARG00000068367,ENSDARG00000098916,ENSDARG00000102325"
"87","0.55","SMART","ANK","18","772","254","13267","1.31","3.07e-1","1.00e+0","1.22","1.00e+0","1.00e+0","2.24e-1","ENSDARG00000076566,ENSDARG00000003822,ENSDARG00000003157,ENSDARG00000074777,ENSDARG00000021896,ENSDARG00000025866,ENSDARG00000039974,ENSDARG00000059473,ENSDARG00000016699,ENSDARG00000103609,ENSDARG00000076192,ENSDARG00000007693,ENSDARG00000009136,ENSDARG00000002917,ENSDARG00000057159,ENSDARG00000068367,ENSDARG00000098916,ENSDARG00000102325"
"87","0.55","INTERPRO","Ankyrin_rpt","18","1340","259","23408","1.31","3.09e-1","1.00e+0","1.21","1.00e+0","1.00e+0","2.27e-1","ENSDARG00000076566,ENSDARG00000003822,ENSDARG00000003157,ENSDARG00000074777,ENSDARG00000021896,ENSDARG00000025866,ENSDARG00000039974,ENSDARG00000059473,ENSDARG00000016699,ENSDARG00000103609,ENSDARG00000076192,ENSDARG00000007693,ENSDARG00000009136,ENSDARG00000002917,ENSDARG00000057159,ENSDARG00000068367,ENSDARG00000098916,ENSDARG00000102325"
"87","0.55","INTERPRO","Ankyrin_rpt-contain_sf","18","1340","265","23408","1.31","3.43e-1","1.00e+0","1.19","1.00e+0","1.00e+0","2.55e-1","ENSDARG00000076566,ENSDARG00000003822,ENSDARG00000003157,ENSDARG00000074777,ENSDARG00000021896,ENSDARG00000025866,ENSDARG00000039974,ENSDARG00000059473,ENSDARG00000016699,ENSDARG00000103609,ENSDARG00000076192,ENSDARG00000007693,ENSDARG00000009136,ENSDARG00000002917,ENSDARG00000057159,ENSDARG00000068367,ENSDARG00000098916,ENSDARG00000102325"
"88","0.55","GOTERM_BP_DIRECT","regulation of primary metabolic process","7","1221","43","20756","0.51","3.86e-2","1.00e+0","2.77","1.00e+0","1.00e+0","1.20e-2","ENSDARG00000102418,ENSDARG00000009594,ENSDARG00000031161,ENSDARG00000034013,ENSDARG00000078574,ENSDARG00000058868,ENSDARG00000059370"
"88","0.55","GOTERM_MF_DIRECT","nuclear steroid receptor activity","4","1186","23","21154","0.29","1.35e-1","1.00e+0","3.10","1.00e+0","1.00e+0","3.71e-2","ENSDARG00000011696,ENSDARG00000100462,ENSDARG00000069266,ENSDARG00000057737"
"88","0.55","GOTERM_BP_DIRECT","intracellular receptor signaling pathway","3","1221","16","20756","0.22","2.42e-1","1.00e+0","3.19","1.00e+0","1.00e+0","6.41e-2","ENSDARG00000009594,ENSDARG00000031161,ENSDARG00000059370"
"88","0.55","GOTERM_BP_DIRECT","hormone-mediated signaling pathway","4","1221","30","20756","0.29","2.57e-1","1.00e+0","2.27","1.00e+0","1.00e+0","9.70e-2","ENSDARG00000006868,ENSDARG00000009594,ENSDARG00000031161,ENSDARG00000059370"
"88","0.55","INTERPRO","Nuclear_hormone_rcpt_NR1","3","1340","19","23408","0.22","2.97e-1","1.00e+0","2.76","1.00e+0","1.00e+0","9.15e-2","ENSDARG00000009594,ENSDARG00000031161,ENSDARG00000059370"
"88","0.55","INTERPRO","Znf_NHR/GATA","7","1340","80","23408","0.51","3.08e-1","1.00e+0","1.53","1.00e+0","1.00e+0","1.73e-1","ENSDARG00000013477,ENSDARG00000009594,ENSDARG00000011696,ENSDARG00000031161,ENSDARG00000069266,ENSDARG00000057737,ENSDARG00000059370"
"88","0.55","UP_SEQ_FEATURE","DOMAIN:Nuclear receptor","6","1250","63","21277","0.44","3.10e-1","1.00e+0","1.62","1.00e+0","1.00e+0","1.64e-1","ENSDARG00000009594,ENSDARG00000011696,ENSDARG00000031161,ENSDARG00000069266,ENSDARG00000057737,ENSDARG00000059370"
"88","0.55","INTERPRO","Znf_hrmn_rcpt","6","1340","70","23408","0.44","3.72e-1","1.00e+0","1.50","1.00e+0","1.00e+0","2.11e-1","ENSDARG00000009594,ENSDARG00000011696,ENSDARG00000031161,ENSDARG00000069266,ENSDARG00000057737,ENSDARG00000059370"
"88","0.55","SMART","ZnF_C4","6","772","70","13267","0.44","3.85e-1","1.00e+0","1.47","1.00e+0","1.00e+0","2.21e-1","ENSDARG00000009594,ENSDARG00000011696,ENSDARG00000031161,ENSDARG00000069266,ENSDARG00000057737,ENSDARG00000059370"
"88","0.55","INTERPRO","Nuclear_hrmn_rcpt","6","1340","72","23408","0.44","3.95e-1","1.00e+0","1.46","1.00e+0","1.00e+0","2.30e-1","ENSDARG00000009594,ENSDARG00000011696,ENSDARG00000031161,ENSDARG00000069266,ENSDARG00000057737,ENSDARG00000059370"
"88","0.55","GOTERM_MF_DIRECT","nuclear receptor activity","6","1186","74","21154","0.44","4.00e-1","1.00e+0","1.45","1.00e+0","1.00e+0","2.34e-1","ENSDARG00000009594,ENSDARG00000011696,ENSDARG00000031161,ENSDARG00000069266,ENSDARG00000057737,ENSDARG00000059370"
"88","0.55","INTERPRO","NHR-like_dom_sf","6","1340","73","23408","0.44","4.06e-1","1.00e+0","1.44","1.00e+0","1.00e+0","2.39e-1","ENSDARG00000009594,ENSDARG00000011696,ENSDARG00000031161,ENSDARG00000069266,ENSDARG00000057737,ENSDARG00000059370"
"88","0.55","INTERPRO","Nucl_hrmn_rcpt_lig-bd","6","1340","73","23408","0.44","4.06e-1","1.00e+0","1.44","1.00e+0","1.00e+0","2.39e-1","ENSDARG00000009594,ENSDARG00000011696,ENSDARG00000031161,ENSDARG00000069266,ENSDARG00000057737,ENSDARG00000059370"
"88","0.55","SMART","HOLI","6","772","73","13267","0.44","4.20e-1","1.00e+0","1.41","1.00e+0","1.00e+0","2.51e-1","ENSDARG00000009594,ENSDARG00000011696,ENSDARG00000031161,ENSDARG00000069266,ENSDARG00000057737,ENSDARG00000059370"
"88","0.55","UP_SEQ_FEATURE","DOMAIN:NR LBD","6","1250","73","21277","0.44","4.28e-1","1.00e+0","1.40","1.00e+0","1.00e+0","2.58e-1","ENSDARG00000009594,ENSDARG00000011696,ENSDARG00000031161,ENSDARG00000069266,ENSDARG00000057737,ENSDARG00000059370"
"89","0.54","GOTERM_CC_DIRECT","peroxisome","10","1261","101","22190","0.73","1.20e-1","1.00e+0","1.74","1.00e+0","9.93e-1","6.10e-2","ENSDARG00000052567,ENSDARG00000016545,ENSDARG00000041511,ENSDARG00000021398,ENSDARG00000027992,ENSDARG00000108937,ENSDARG00000004891,ENSDARG00000102412,ENSDARG00000055064,ENSDARG00000056609"
"89","0.54","GOTERM_CC_DIRECT","peroxisomal membrane","4","1261","42","22190","0.29","4.29e-1","1.00e+0","1.68","1.00e+0","9.93e-1","2.15e-1","ENSDARG00000052567,ENSDARG00000041511,ENSDARG00000004891,ENSDARG00000056609"
"89","0.54","UP_KW_CELLULAR_COMPONENT","Peroxisome","6","977","75","16344","0.44","4.67e-1","1.00e+0","1.34","1.00e+0","9.27e-1","2.91e-1","ENSDARG00000052567,ENSDARG00000016545,ENSDARG00000041511,ENSDARG00000108937,ENSDARG00000102412,ENSDARG00000056609"
"90","0.53","UP_SEQ_FEATURE","DOMAIN:Arrestin C-terminal-like","3","1250","17","21277","0.22","2.63e-1","1.00e+0","3.00","1.00e+0","1.00e+0","7.43e-2","ENSDARG00000056511,ENSDARG00000052690,ENSDARG00000011545"
"90","0.53","INTERPRO","Arrestin_C-like","3","1340","18","23408","0.22","2.75e-1","1.00e+0","2.91","1.00e+0","1.00e+0","8.04e-2","ENSDARG00000056511,ENSDARG00000052690,ENSDARG00000011545"
"90","0.53","SMART","Arrestin_C","3","772","18","13267","0.22","2.82e-1","1.00e+0","2.86","1.00e+0","1.00e+0","8.35e-2","ENSDARG00000056511,ENSDARG00000052690,ENSDARG00000011545"
"90","0.53","INTERPRO","Arrestin-like_N","3","1340","19","23408","0.22","2.97e-1","1.00e+0","2.76","1.00e+0","1.00e+0","9.15e-2","ENSDARG00000056511,ENSDARG00000052690,ENSDARG00000011545"
"90","0.53","INTERPRO","Arrestin-like_C","3","1340","22","23408","0.22","3.61e-1","1.00e+0","2.38","1.00e+0","1.00e+0","1.28e-1","ENSDARG00000056511,ENSDARG00000052690,ENSDARG00000011545"
"91","0.52","SMART","LH2","3","772","18","13267","0.22","2.82e-1","1.00e+0","2.86","1.00e+0","1.00e+0","8.35e-2","ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000069463"
"91","0.52","UP_SEQ_FEATURE","DOMAIN:PLAT","3","1250","18","21277","0.22","2.86e-1","1.00e+0","2.84","1.00e+0","1.00e+0","8.54e-2","ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000069463"
"91","0.52","INTERPRO","PLAT/LH2_dom","3","1340","20","23408","0.22","3.19e-1","1.00e+0","2.62","1.00e+0","1.00e+0","1.03e-1","ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000069463"
"91","0.52","INTERPRO","PLAT/LH2_dom_sf","3","1340","20","23408","0.22","3.19e-1","1.00e+0","2.62","1.00e+0","1.00e+0","1.03e-1","ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000069463"
"92","0.52","INTERPRO","PLC-like_Pdiesterase_TIM-brl","5","1340","40","23408","0.36","1.94e-1","1.00e+0","2.18","1.00e+0","1.00e+0","7.65e-2","ENSDARG00000073870,ENSDARG00000040684,ENSDARG00000087921,ENSDARG00000068246,ENSDARG00000077284"
